Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2024-05-29,Maharashtra,mushroom,Mushroom,85,98 - 108,102 - 140,1kg,resource/images/vegetables/mushroom-64.png
2024-05-29,Maharashtra,mustardleaves,Mustard Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-29,Maharashtra,ladiesfinger,Ladies Finger,42,48 - 53,50 - 69,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-05-29,Maharashtra,pumpkin,Pumpkin,17,20 - 22,20 - 28,1kg,resource/images/vegetables/pumpkin-64.png
2024-05-29,Maharashtra,radish,Radish,35,40 - 44,42 - 58,1kg,resource/images/vegetables/radish-64.png
2024-05-29,Maharashtra,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2024-05-29,Maharashtra,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2024-05-29,Maharashtra,snakegourd,Snake Gourd,39,45 - 50,47 - 64,1kg,resource/images/vegetables/snakegourd-64.png
2024-05-29,Maharashtra,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-05-29,Maharashtra,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2024-05-29,Maharashtra,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2024-05-30,Maharashtra,onionbig,Onion Big,32,37 - 41,38 - 53,1kg,resource/images/vegetables/onionbig-64.png
2024-05-30,Maharashtra,onionsmall,Onion Small,36,41 - 46,43 - 59,1kg,resource/images/vegetables/onionsmall-64.png
2024-05-30,Maharashtra,tomato,Tomato,23,26 - 29,28 - 38,1kg,resource/images/vegetables/tomato-64.png
2024-05-30,Maharashtra,greenchili,Green Chilli,69,79 - 88,83 - 114,1kg,resource/images/vegetables/greenchili-64.png
2024-05-30,Maharashtra,beetroot,Beetroot,37,43 - 47,44 - 61,1kg,resource/images/vegetables/beetroot-64.png
2024-05-30,Maharashtra,potato,Potato,34,39 - 43,41 - 56,1kg,resource/images/vegetables/potato-64.png
2024-05-30,Maharashtra,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-05-30,Maharashtra,amaranthleaves,Amaranth Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-05-30,Maharashtra,amla,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
2024-05-30,Maharashtra,ashgourd,Ash gourd,17,20 - 22,20 - 28,1kg,resource/images/vegetables/ashgourd-64.png
2024-05-30,Maharashtra,babycorn,Baby Corn,46,53 - 58,55 - 76,1kg,resource/images/vegetables/babycorn-64.png
2024-05-30,Maharashtra,bananaflower,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
2024-05-30,Maharashtra,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2024-05-30,Maharashtra,bittergourd,Bitter Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bittergourd-64.png
2024-05-30,Maharashtra,bottlegourd,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-05-30,Maharashtra,butterbeans,Butter Beans,51,59 - 65,61 - 84,1kg,resource/images/vegetables/butterbeans-64.png
2024-05-30,Maharashtra,broadbeans,Broad Beans,68,78 - 86,82 - 112,1kg,resource/images/vegetables/broadbeans-64.png
2024-05-30,Maharashtra,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
2024-05-30,Maharashtra,carrot,Carrot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/carrot-64.png
2024-05-30,Maharashtra,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cauliflower-64.png
2024-05-30,Maharashtra,clusterbeans,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
2024-05-30,Maharashtra,coconut,Coconut,34,39 - 43,41 - 56,1kg,resource/images/vegetables/coconut-64.png
2024-05-30,Maharashtra,colocasialeaves,Colocasia Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-05-30,Maharashtra,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,resource/images/vegetables/colocasia-64.png
2024-05-30,Maharashtra,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-05-30,Maharashtra,corn,Corn,30,35 - 38,36 - 50,1kg,resource/images/vegetables/corn-64.png
2024-05-30,Maharashtra,cucumber,Cucumber,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cucumber-64.png
2024-05-30,Maharashtra,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,resource/images/vegetables/curryleaves-64.png
2024-05-30,Maharashtra,dillleaves,Dill Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/dillleaves-64.png
2024-05-30,Maharashtra,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
2024-05-30,Maharashtra,brinjal,Brinjal,33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjal-64.png
2024-05-30,Maharashtra,brinjalbig,Brinjal (Big),30,35 - 38,36 - 50,1kg,resource/images/vegetables/brinjalbig-64.png
2024-05-30,Maharashtra,elephantyam,Elephant Yam,35,40 - 44,42 - 58,1kg,resource/images/vegetables/elephantyam-64.png
2024-05-30,Maharashtra,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-05-30,Maharashtra,frenchbeans,French Beans,185,213 - 235,222 - 305,1kg,resource/images/vegetables/frenchbeans-64.png
2024-05-30,Maharashtra,garlic,Garlic,264,304 - 335,317 - 436,1kg,resource/images/vegetables/garlic-64.png
2024-05-30,Maharashtra,ginger,Ginger,125,144 - 159,150 - 206,1kg,resource/images/vegetables/ginger-64.png
2024-05-30,Maharashtra,oniongreen,Onion Green,45,52 - 57,54 - 74,1kg,resource/images/vegetables/oniongreen-64.png
2024-05-30,Maharashtra,greenpeas,Green Peas,50,58 - 64,60 - 83,1kg,resource/images/vegetables/greenpeas-64.png
2024-05-30,Maharashtra,ivygourd,Ivy Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ivygourd-64.png
2024-05-30,Maharashtra,lemon,Lemon (Lime),94,108 - 119,113 - 155,1kg,resource/images/vegetables/lemon-64.png
2024-05-30,Maharashtra,mangoraw,Mango Raw,30,35 - 38,36 - 50,1kg,resource/images/vegetables/mangoraw-64.png
2024-05-30,Maharashtra,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-05-30,Maharashtra,mushroom,Mushroom,85,98 - 108,102 - 140,1kg,resource/images/vegetables/mushroom-64.png
2024-05-30,Maharashtra,mustardleaves,Mustard Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-30,Maharashtra,ladiesfinger,Ladies Finger,42,48 - 53,50 - 69,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-05-30,Maharashtra,pumpkin,Pumpkin,17,20 - 22,20 - 28,1kg,resource/images/vegetables/pumpkin-64.png
2024-05-30,Maharashtra,radish,Radish,35,40 - 44,42 - 58,1kg,resource/images/vegetables/radish-64.png
2024-05-30,Maharashtra,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2024-05-30,Maharashtra,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2024-05-30,Maharashtra,snakegourd,Snake Gourd,39,45 - 50,47 - 64,1kg,resource/images/vegetables/snakegourd-64.png
2024-05-30,Maharashtra,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-05-30,Maharashtra,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2024-05-30,Maharashtra,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2024-05-31,Maharashtra,onionbig,Onion Big,32,37 - 41,38 - 53,1kg,resource/images/vegetables/onionbig-64.png
2024-05-31,Maharashtra,onionsmall,Onion Small,36,41 - 46,43 - 59,1kg,resource/images/vegetables/onionsmall-64.png
2024-05-31,Maharashtra,tomato,Tomato,23,26 - 29,28 - 38,1kg,resource/images/vegetables/tomato-64.png
2024-05-31,Maharashtra,greenchili,Green Chilli,69,79 - 88,83 - 114,1kg,resource/images/vegetables/greenchili-64.png
2024-05-31,Maharashtra,beetroot,Beetroot,37,43 - 47,44 - 61,1kg,resource/images/vegetables/beetroot-64.png
2024-05-31,Maharashtra,potato,Potato,34,39 - 43,41 - 56,1kg,resource/images/vegetables/potato-64.png
2024-05-31,Maharashtra,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-05-31,Maharashtra,amaranthleaves,Amaranth Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-05-31,Maharashtra,amla,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
2024-05-31,Maharashtra,ashgourd,Ash gourd,17,20 - 22,20 - 28,1kg,resource/images/vegetables/ashgourd-64.png
2024-05-31,Maharashtra,babycorn,Baby Corn,46,53 - 58,55 - 76,1kg,resource/images/vegetables/babycorn-64.png
2024-05-31,Maharashtra,bananaflower,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
2024-05-31,Maharashtra,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2024-05-31,Maharashtra,bittergourd,Bitter Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/bittergourd-64.png
2024-05-31,Maharashtra,bottlegourd,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-05-31,Maharashtra,butterbeans,Butter Beans,51,59 - 65,61 - 84,1kg,resource/images/vegetables/butterbeans-64.png
2024-05-31,Maharashtra,broadbeans,Broad Beans,68,78 - 86,82 - 112,1kg,resource/images/vegetables/broadbeans-64.png
2024-05-31,Maharashtra,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
2024-05-31,Maharashtra,carrot,Carrot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/carrot-64.png
2024-05-31,Maharashtra,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cauliflower-64.png
2024-05-31,Maharashtra,clusterbeans,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
2024-05-31,Maharashtra,coconut,Coconut,34,39 - 43,41 - 56,1kg,resource/images/vegetables/coconut-64.png
2024-05-31,Maharashtra,colocasialeaves,Colocasia Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-05-31,Maharashtra,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,resource/images/vegetables/colocasia-64.png
2024-05-31,Maharashtra,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-05-31,Maharashtra,corn,Corn,30,35 - 38,36 - 50,1kg,resource/images/vegetables/corn-64.png
2024-05-31,Maharashtra,cucumber,Cucumber,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cucumber-64.png
2024-05-31,Maharashtra,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,resource/images/vegetables/curryleaves-64.png
2024-05-31,Maharashtra,dillleaves,Dill Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/dillleaves-64.png
2024-05-31,Maharashtra,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
2024-05-31,Maharashtra,brinjal,Brinjal,33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjal-64.png
2024-05-31,Maharashtra,brinjalbig,Brinjal (Big),30,35 - 38,36 - 50,1kg,resource/images/vegetables/brinjalbig-64.png
2024-05-31,Maharashtra,elephantyam,Elephant Yam,35,40 - 44,42 - 58,1kg,resource/images/vegetables/elephantyam-64.png
2024-05-31,Maharashtra,fenugreekleaves,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-05-31,Maharashtra,frenchbeans,French Beans,185,213 - 235,222 - 305,1kg,resource/images/vegetables/frenchbeans-64.png
2024-05-31,Maharashtra,garlic,Garlic,264,304 - 335,317 - 436,1kg,resource/images/vegetables/garlic-64.png
2024-05-31,Maharashtra,ginger,Ginger,125,144 - 159,150 - 206,1kg,resource/images/vegetables/ginger-64.png
2024-05-31,Maharashtra,oniongreen,Onion Green,45,52 - 57,54 - 74,1kg,resource/images/vegetables/oniongreen-64.png
2024-05-31,Maharashtra,greenpeas,Green Peas,50,58 - 64,60 - 83,1kg,resource/images/vegetables/greenpeas-64.png
2024-05-31,Maharashtra,ivygourd,Ivy Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/ivygourd-64.png
2024-05-31,Maharashtra,lemon,Lemon (Lime),94,108 - 119,113 - 155,1kg,resource/images/vegetables/lemon-64.png
2024-05-31,Maharashtra,mangoraw,Mango Raw,30,35 - 38,36 - 50,1kg,resource/images/vegetables/mangoraw-64.png
2024-05-31,Maharashtra,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-05-31,Maharashtra,mushroom,Mushroom,85,98 - 108,102 - 140,1kg,resource/images/vegetables/mushroom-64.png
2024-05-31,Maharashtra,mustardleaves,Mustard Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-31,Maharashtra,ladiesfinger,Ladies Finger,42,48 - 53,50 - 69,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-05-31,Maharashtra,pumpkin,Pumpkin,17,20 - 22,20 - 28,1kg,resource/images/vegetables/pumpkin-64.png
2024-05-31,Maharashtra,radish,Radish,35,40 - 44,42 - 58,1kg,resource/images/vegetables/radish-64.png
2024-05-31,Maharashtra,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2024-05-31,Maharashtra,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2024-05-31,Maharashtra,snakegourd,Snake Gourd,39,45 - 50,47 - 64,1kg,resource/images/vegetables/snakegourd-64.png
2024-05-31,Maharashtra,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-05-31,Maharashtra,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2024-05-31,Maharashtra,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-01,Maharashtra,onionbig,Onion Big,33,38 - 42,40 - 54,1kg,resource/images/vegetables/onionbig-64.png
2024-06-01,Maharashtra,onionsmall,Onion Small,34,39 - 43,41 - 56,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-01,Maharashtra,tomato,Tomato,23,26 - 29,28 - 38,1kg,resource/images/vegetables/tomato-64.png
2024-06-01,Maharashtra,greenchili,Green Chilli,86,99 - 109,103 - 142,1kg,resource/images/vegetables/greenchili-64.png
2024-06-01,Maharashtra,beetroot,Beetroot,36,41 - 46,43 - 59,1kg,resource/images/vegetables/beetroot-64.png
2024-06-01,Maharashtra,potato,Potato,33,38 - 42,40 - 54,1kg,resource/images/vegetables/potato-64.png
2024-06-01,Maharashtra,plantain,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2024-06-01,Maharashtra,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-01,Maharashtra,amla,Amla,75,86 - 95,90 - 124,1kg,resource/images/vegetables/amla-64.png
2024-06-01,Maharashtra,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-01,Maharashtra,babycorn,Baby Corn,58,67 - 74,70 - 96,1kg,resource/images/vegetables/babycorn-64.png
2024-06-01,Maharashtra,bananaflower,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-01,Maharashtra,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2024-06-01,Maharashtra,bittergourd,Bitter Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-01,Maharashtra,bottlegourd,Bottle Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-01,Maharashtra,butterbeans,Butter Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-01,Maharashtra,broadbeans,Broad Beans,62,71 - 79,74 - 102,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-01,Maharashtra,cabbage,Cabbage,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cabbage-64.png
2024-06-01,Maharashtra,carrot,Carrot,43,49 - 55,52 - 71,1kg,resource/images/vegetables/carrot-64.png
2024-06-01,Maharashtra,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-01,Maharashtra,clusterbeans,Cluster beans,44,51 - 56,53 - 73,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-01,Maharashtra,coconut,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-06-01,Maharashtra,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-01,Maharashtra,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-06-01,Maharashtra,corianderleaves,Coriander Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-01,Maharashtra,corn,Corn,30,35 - 38,36 - 50,1kg,resource/images/vegetables/corn-64.png
2024-06-01,Maharashtra,cucumber,Cucumber,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cucumber-64.png
2024-06-01,Maharashtra,curryleaves,Curry Leaves,25,29 - 32,30 - 41,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-01,Maharashtra,dillleaves,Dill Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-01,Maharashtra,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-01,Maharashtra,brinjal,Brinjal,38,44 - 48,46 - 63,1kg,resource/images/vegetables/brinjal-64.png
2024-06-01,Maharashtra,brinjalbig,Brinjal (Big),35,40 - 44,42 - 58,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-01,Maharashtra,elephantyam,Elephant Yam,38,44 - 48,46 - 63,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-01,Maharashtra,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-01,Maharashtra,frenchbeans,French Beans,180,207 - 229,216 - 297,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-01,Maharashtra,garlic,Garlic,270,311 - 343,324 - 446,1kg,resource/images/vegetables/garlic-64.png
2024-06-01,Maharashtra,ginger,Ginger,130,150 - 165,156 - 215,1kg,resource/images/vegetables/ginger-64.png
2024-06-01,Maharashtra,oniongreen,Onion Green,38,44 - 48,46 - 63,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-01,Maharashtra,greenpeas,Green Peas,45,52 - 57,54 - 74,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-01,Maharashtra,ivygourd,Ivy Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-01,Maharashtra,lemon,Lemon (Lime),91,105 - 116,109 - 150,1kg,resource/images/vegetables/lemon-64.png
2024-06-01,Maharashtra,mangoraw,Mango Raw,29,33 - 37,35 - 48,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-01,Maharashtra,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-01,Maharashtra,mushroom,Mushroom,77,89 - 98,92 - 127,1kg,resource/images/vegetables/mushroom-64.png
2024-06-01,Maharashtra,mustardleaves,Mustard Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-01,Maharashtra,ladiesfinger,Ladies Finger,44,51 - 56,53 - 73,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-01,Maharashtra,pumpkin,Pumpkin,23,26 - 29,28 - 38,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-01,Maharashtra,radish,Radish,32,37 - 41,38 - 53,1kg,resource/images/vegetables/radish-64.png
2024-06-01,Maharashtra,ridgegourd,Ridge Gourd,36,41 - 46,43 - 59,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-01,Maharashtra,shallot,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,resource/images/vegetables/shallot-64.png
2024-06-01,Maharashtra,snakegourd,Snake Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-01,Maharashtra,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-01,Maharashtra,spinach,Spinach,13,15 - 17,16 - 21,1kg,resource/images/vegetables/spinach-64.png
2024-06-01,Maharashtra,sweetpotato,Sweet Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-02,Maharashtra,onionbig,Onion Big,33,38 - 42,40 - 54,1kg,resource/images/vegetables/onionbig-64.png
2024-06-02,Maharashtra,onionsmall,Onion Small,34,39 - 43,41 - 56,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-02,Maharashtra,tomato,Tomato,23,26 - 29,28 - 38,1kg,resource/images/vegetables/tomato-64.png
2024-06-02,Maharashtra,greenchili,Green Chilli,86,99 - 109,103 - 142,1kg,resource/images/vegetables/greenchili-64.png
2024-06-02,Maharashtra,beetroot,Beetroot,36,41 - 46,43 - 59,1kg,resource/images/vegetables/beetroot-64.png
2024-06-02,Maharashtra,potato,Potato,33,38 - 42,40 - 54,1kg,resource/images/vegetables/potato-64.png
2024-06-02,Maharashtra,plantain,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2024-06-02,Maharashtra,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-02,Maharashtra,amla,Amla,75,86 - 95,90 - 124,1kg,resource/images/vegetables/amla-64.png
2024-06-02,Maharashtra,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-02,Maharashtra,babycorn,Baby Corn,58,67 - 74,70 - 96,1kg,resource/images/vegetables/babycorn-64.png
2024-06-02,Maharashtra,bananaflower,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-02,Maharashtra,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2024-06-02,Maharashtra,bittergourd,Bitter Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-02,Maharashtra,bottlegourd,Bottle Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-02,Maharashtra,butterbeans,Butter Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-02,Maharashtra,broadbeans,Broad Beans,62,71 - 79,74 - 102,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-02,Maharashtra,cabbage,Cabbage,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cabbage-64.png
2024-06-02,Maharashtra,carrot,Carrot,43,49 - 55,52 - 71,1kg,resource/images/vegetables/carrot-64.png
2024-06-02,Maharashtra,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-02,Maharashtra,clusterbeans,Cluster beans,44,51 - 56,53 - 73,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-02,Maharashtra,coconut,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-06-02,Maharashtra,colocasialeaves,Colocasia Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-02,Maharashtra,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-06-02,Maharashtra,corianderleaves,Coriander Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-02,Maharashtra,corn,Corn,30,35 - 38,36 - 50,1kg,resource/images/vegetables/corn-64.png
2024-06-02,Maharashtra,cucumber,Cucumber,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cucumber-64.png
2024-06-02,Maharashtra,curryleaves,Curry Leaves,25,29 - 32,30 - 41,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-02,Maharashtra,dillleaves,Dill Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-02,Maharashtra,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-02,Maharashtra,brinjal,Brinjal,38,44 - 48,46 - 63,1kg,resource/images/vegetables/brinjal-64.png
2024-06-02,Maharashtra,brinjalbig,Brinjal (Big),35,40 - 44,42 - 58,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-02,Maharashtra,elephantyam,Elephant Yam,38,44 - 48,46 - 63,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-02,Maharashtra,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-02,Maharashtra,frenchbeans,French Beans,180,207 - 229,216 - 297,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-02,Maharashtra,garlic,Garlic,270,311 - 343,324 - 446,1kg,resource/images/vegetables/garlic-64.png
2024-06-02,Maharashtra,ginger,Ginger,130,150 - 165,156 - 215,1kg,resource/images/vegetables/ginger-64.png
2024-06-02,Maharashtra,oniongreen,Onion Green,38,44 - 48,46 - 63,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-02,Maharashtra,greenpeas,Green Peas,45,52 - 57,54 - 74,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-02,Maharashtra,ivygourd,Ivy Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-02,Maharashtra,lemon,Lemon (Lime),91,105 - 116,109 - 150,1kg,resource/images/vegetables/lemon-64.png
2024-06-02,Maharashtra,mangoraw,Mango Raw,29,33 - 37,35 - 48,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-02,Maharashtra,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
